1,2,3,4,5,6,8,9,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328
P1_V372_0297,P1,V372,Pursat,Kandieng,Srae Sdok,297,Yes,31-Aug-16,15.3,16.1,,,Completed,,,,,,,,,,,Leang Satry,31-Aug-16,Chhem Bunthy,31-Aug-16,Yes,,,,Vannak,8-Sep-16,Yes,Yes,31-Aug-16,1,1983,32,Buddhist,,Primary (1 – 6),,Married or living together,Primary (1 - 6),,4,2,2,1,Other,WELL ANOTTHER HOUSE,Elsewhere,30,No,0,0,0,0,0,0,0,0,,,"Observed, fixed place",Water is available,None,No facility / bush / field,,,,,,0,,Other,THROWN INTO BUSH,No,0,0,Yes,Yes,0,0,Yes,0,Yes,Yes,Wood,,Parquet or polished wood,,Calamine / cement fiber,,Wood planks / shingles,,0,0,Yes,Yes,0,0,0,0,0
P1_V370_0126,P1,V370,Pursat,Kandieng,Srae Sdok,126,Yes,31-Aug-16,11.2,11.54,,,Completed,,,,,,,,,,,Dieb Sreyroth,31-Aug-16,Chhor Lyda,1-Sep-16,Yes,,,,Vannak,7-Sep-16,Yes,Yes,31-Aug-16,5,1984,32,Buddhist,,Never attended school,,Married or living together,Never attended school,,5,3,2,1,Rainwater,,In own yard/plot,,No,0,0,0,0,0,0,0,0,,,"Observed, fixed place",Water is available,None,No facility / bush / field,,,,,,0,,Other,THROW IN TO BUSH,No,0,Yes,0,0,0,0,0,0,0,Yes,Wood,,Wood planks,,Bamboo / thatch / palm leaf,,Palm / bamboo / thatch,,0,0,Yes,Yes,0,0,Yes,0,0
P3_V133_4955,P3,V133,Siem Reap,Puok,Khnat,4955,Yes,16-Sep-16,11.42,12.09,,,Completed,,,,,,,,,,,At Sokchan,16-Sep-16,Chhorn Chanthy,17-Sep-16,Yes,,,,Vannak,29-Sep-16,Yes,Yes,16-Sep-16,9,1988,28,Buddhist,,Lower Secondary (7–9),,Married or living together,Primary (1 - 6),,4,2,2,1,Tube well or borehole,,In own yard/plot,,"Yes, sometimes",Yes,0,Yes,0,0,0,0,0,,No,"Observed, mobile",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to septic ta,,Observed,Yes,,,Yes,1,Thrown into garbage,,No,Yes,0,0,Yes,0,0,0,0,0,0,Wood,,Cement tiles,,Metal,,Cement blocks,,1,0,0,Yes,0,0,0,0,0
P3_V207_5248,P3,V207,Siem Reap,Puok,Prey Chruk,5248,Yes,15-Sep-16,13.22,13.51,,,Completed,,,,,,,,,,,Dieb Sreyroth,15-Sep-16,Chhor Lyda,16-Sep-16,Yes,,,,Vannak,26-Sep-16,Yes,Yes,15-Sep-16,10,1980,35,Buddhist,,Primary (1 – 6),,Married or living together,Primary (1 - 6),,6,2,4,1,Rainwater,,In own yard/plot,,No,0,0,0,0,0,0,0,0,,,"Observed, mobile",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to pit latri,,Observed,Yes,,,0,,Buried,,No,0,Yes,Yes,Yes,0,0,Yes,0,0,Yes,Wood,,Parquet or polished wood,,Metal,,Palm / bamboo / thatch,,1,0,Yes,Yes,0,Yes,Yes,0,0
P1_V423_0512,P1,V423,Pursat,Bakan,Ta Lou,512,Yes,2-Sep-16,10.4,11.01,,,Completed,,,,,,,,,,,Chan Sreymom,2-Sep-16,Chhorn Chanthy,5-Sep-16,Yes,,,,Socheat,7-Sep-16,Yes,Yes,2-Sep-16,4,1991,25,Buddhist,,Upper Secondary (10–12),,Married or living together,Higher,,4,1,3,1,Bottled water,,In own dwelling,,"Yes, always",0,0,0,0,0,0,Yes,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to septic ta,,Observed,Yes,,,0,,Put /rinsed into toilet or latri,,No,Yes,Yes,Yes,Yes,0,Yes,Yes,0,Yes,0,Charcoal,,Parquet or polished wood,,Cement plank,,Wood planks / shingles,,1,Yes,Yes,Yes,0,0,0,0,0
P3_V73_3768,P3,V73,Siem Reap,Puok,Kaev Poar,3768,Yes,19-Sep-16,14.09,14.31,,,Completed,,,,,,,,,,,Veng Daline,19-Sep-16,Chhor Lyda,19-Sep-16,Yes,,,,Socheat,5-Oct-16,Yes,Yes,19-Sep-16,7,1984,32,Buddhist,,Primary (1 – 6),,Married or living together,Lower Secondary (7-9),,5,3,2,1,Tube well or borehole,,In own yard/plot,,"Yes, always",0,0,0,Yes,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Use another household’s latrine,,,,,,0,,Other,WASHING,No,Yes,0,Yes,Yes,0,0,0,0,0,0,Wood,,Parquet or polished wood,,Calamine / cement fiber,,Wood planks / shingles,,0,0,0,Yes,0,0,Yes,0,0
P3_V214_3833,P3,V214,Siem Reap,Puok,Prey Chruk,3833,Yes,21-Sep-16,12.35,12.55,,,Completed,,,,,,,,,,,Hay Davann,21-Sep-16,Chhor Lyda,21-Sep-16,Yes,,,,Socheat,6-Oct-16,Yes,Yes,21-Sep-16,8,1995,21,Buddhist,,Primary (1 – 6),,Married or living together,Lower Secondary (7-9),,4,1,3,1,Rainwater,,In own yard/plot,,"Yes, always",Yes,0,0,0,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to pit latri,,Observed,Yes,,NO PIT BELOW,0,,Put /rinsed into toilet or latri,,No,0,0,0,Yes,0,0,0,0,0,Yes,Wood,,Parquet or polished wood,,Metal,,Wood planks / shingles,,0,Yes,Yes,Yes,0,Yes,0,0,Yes
P3_V77_3665,P3,V77,Siem Reap,Puok,Kaev Poar,3665,Yes,17-Sep-16,12,12.25,,,Completed,,,,,,,,,,,Dieb Sreyroth,17-Sep-16,Chhor Lyda,18-Sep-16,Yes,,,,Socheat,13-Oct-16,Yes,Yes,17-Sep-16,12,1980,35,Christian,,Primary (1 – 6),,Married or living together,Don't know,,6,4,2,1,Tube well or borehole,,Elsewhere,5,"Yes, always",0,0,0,Yes,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to pit latri,,Observed,Yes,,NO PIT BELOW,0,,Buried,,No,Yes,0,Yes,Yes,0,0,0,0,Yes,0,Charcoal,,Parquet or polished wood,,Metal,,Palm / bamboo / thatch,,0,0,Yes,0,0,0,0,Yes,0
P1_V95_0202,P1,V95,Pursat,Kandieng,Kanhchor,202,Yes,30-Aug-16,14.4,15.18,,,Completed,,,,,,,,,,,Treng Sokea,30-Aug-16,Chhem Bunthy,30-Aug-16,Yes,,,,Vannak,6-Sep-16,Yes,Yes,30-Aug-16,4,1984,32,Buddhist,,Primary (1 – 6),,Married or living together,Primary (1 - 6),,5,3,2,1,"Surface water (river, dam, lake,",,In own dwelling,,"Yes, always",Yes,0,0,0,0,0,0,0,,No,"Observed, mobile",Water is available,None,No facility / bush / field,,,,,,0,,Other,WASHING IN TI STREAM,No,0,0,0,Yes,0,0,0,0,0,Yes,Wood,,Wood planks,,Metal,,Palm / bamboo / thatch,,0,0,Yes,Yes,0,0,0,0,0
P1_V369_0067,P1,V369,Pursat,Kandieng,Srae Sdok,67,Yes,30-Aug-16,9.5,10.37,,,Completed,,,,,,,,,,,Dieb Sreyroth,30-Aug-16,Chhor Lyda,30-Aug-16,Yes,,,,Socheat,3-Sep-16,Yes,Yes,30-Aug-16,1,1994,22,Buddhist,,Lower Secondary (7–9),,Married or living together,Lower Secondary (7-9),,3,1,2,1,Rainwater,,In own dwelling,,"Yes, always",Yes,0,0,0,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Use another household’s latrine,,,,,,0,,Buried,,No,Yes,0,0,0,0,0,0,0,0,Yes,Wood,,Parquet or polished wood,,Metal,,Wood planks / shingles,,0,0,0,0,0,0,0,0,0
P1_V425_1107,P1,V425,Pursat,Bakan,Ta Lou,1107,Yes,2-Sep-16,12.26,12.59,,,Completed,,,,,,,,,,,Sum Chaya,2-Sep-16,Chhorn Chanthy,3-Sep-16,Yes,,,,Vannak,10-Sep-16,Yes,Yes,2-Sep-16,7,1989,26,Buddhist,,Primary (1 – 6),,Married or living together,Lower Secondary (7-9),,3,1,2,1,Rainwater,,In own yard/plot,,No,0,0,0,0,0,0,0,0,,,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",No facility / bush / field,,,,,,0,,Buried,,Don't know,Yes,0,Yes,Yes,0,0,0,0,0,0,Wood,,Wood planks,,Metal,,Wood planks / shingles,,0,0,Yes,Yes,0,0,0,0,0
P1_V425_1105,P1,V425,Pursat,Bakan,Ta Lou,1105,Yes,2-Sep-16,14.36,15.01,,,Completed,,,,,,,,,,,Hieng Menglang,2-Sep-16,Chhorn Chanthy,3-Sep-16,Yes,,,,Vannak,8-Sep-16,Yes,Yes,2-Sep-16,2,1979,37,Buddhist,,Primary (1 – 6),,Married or living together,Don't know,,3,1,2,1,Rainwater,,In own yard/plot,,No,0,0,0,0,0,0,0,0,,,"Observed, fixed place",Water is available,None,Flush or pour flush to septic ta,,Observed,Yes,,,0,,Buried,,No,Yes,0,Yes,0,0,0,0,0,0,0,Wood,,Wood planks,,Metal,,Wood planks / shingles,,0,0,0,0,0,0,0,0,0
P2_V92_3441,P2,V92,Battambang,Sangkae,Kampong Preang,3441,Yes,12-Sep-16,13.05,13.3,,,Completed,,,,,,,,,,,Leang Satry,12-Sep-16,Chhem Bunthy,12-Sep-16,Yes,,,,Vannak,23-Sep-16,Yes,Yes,12-Sep-16,2,1994,23,Buddhist,,Upper Secondary (10–12),,Married or living together,Upper Secondary (10-12),,7,5,2,1,Rainwater,,In own yard/plot,,"Yes, always",0,0,0,Yes,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to septic ta,,Observed,Yes,,,0,,Other,THROWN INTO BUSH,No,Yes,0,Yes,Yes,0,0,Yes,0,Yes,Yes,Wood,,Parquet or polished wood,,Calamine / cement fiber,,Wood planks / shingles,,2,Yes,Yes,Yes,0,0,Yes,0,0
P3_V137_5028,P3,V137,Siem Reap,Puok,Khnat,5028,Yes,17-Sep-16,8.58,9.22,,,Completed,,,,,,,,,,,Och La,17-Sep-16,Chhorn Chanthy,20-Sep-16,Yes,,,,Socheat,3-Oct-16,Yes,Yes,17-Sep-16,11,1994,26,Buddhist,,Lower Secondary (7–9),,Married or living together,Primary (1 - 6),,6,2,4,2,Tube well or borehole,,In own yard/plot,,"Yes, always",Yes,0,0,Yes,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to septic ta,,Observed,Yes,,,0,,Other,WASHING,No,Yes,0,Yes,Yes,0,0,Yes,0,Yes,0,Wood,,Parquet or polished wood,,Cement plank,,Wood planks / shingles,,1,0,Yes,Yes,0,0,Yes,0,0
P1_V101_0543,P1,V101,Pursat,Kandieng,Kanhchor,543,Yes,30-Aug-16,10.43,11.1,,,Completed,,,,,,,,,,,It Ponnrith,30-Aug-16,Ong Seyha,30-Aug-16,Yes,Oy Sreymom,31-Aug-16,Yes,Vannak,5-Sep-16,Yes,Yes,30-Aug-16,7,1977,37,Buddhist,,Primary (1 – 6),,Married or living together,Primary (1 - 6),,3,1,2,1,Bottled water,,In own dwelling,,No,0,0,0,0,0,0,0,0,,,"Observed, fixed place",Water is available,None,No facility / bush / field,,,,,,0,,Buried,,"Yes, observed card",Yes,0,0,Yes,0,0,0,0,0,0,Wood,,Wood planks,,Metal,,Palm / bamboo / thatch,,0,0,0,0,0,0,0,0,0
P1_V423_1101,P1,V423,Pursat,Bakan,Ta Lou,1101,Yes,2-Sep-16,9.21,9.42,,,Completed,,,,,,,,,,,Chan Sreymom,2-Sep-16,Chhorn Chanthy,5-Sep-16,Yes,,,,Socheat,11-Sep-16,Yes,Yes,2-Sep-16,6,1990,26,Christian,,Lower Secondary (7–9),,Married or living together,Lower Secondary (7-9),,6,3,3,1,Rainwater,,In own yard/plot,,"Yes, always",0,0,0,Yes,0,0,0,0,,No,"Observed, mobile",Water is available,None,Flush or pour flush to septic ta,,Observed,Yes,,,0,,Buried,,No,Yes,Yes,0,Yes,0,0,0,0,0,0,Charcoal,,Parquet or polished wood,,Clay tiles,,Wood planks / shingles,,1,0,Yes,Yes,0,Yes,Yes,Yes,Yes
P3_V215_3782,P3,V215,Siem Reap,Puok,Prey Chruk,3782,Yes,20-Sep-16,10.36,11.05,,,Completed,,,,,,,,,,,Chea Sophana,20-Sep-16,Chhor Lyda,21-Sep-16,Yes,,,,Vannak,5-Oct-16,Yes,Yes,20-Sep-16,1,1983,33,Buddhist,,Primary (1 – 6),,Married or living together,Primary (1 - 6),,5,1,4,1,Rainwater,,In own yard/plot,,"Yes, always",Yes,0,0,Yes,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to pit latri,,Observed,Yes,,,Yes,1,Buried,,No,Yes,0,Yes,Yes,0,0,Yes,0,0,0,Charcoal,,Parquet or polished wood,,Clay tiles,,Wood planks / shingles,,1,Yes,Yes,Yes,0,Yes,0,0,0
P3_V140_5036,P3,V140,Siem Reap,Puok,Khnat,5036,Yes,17-Sep-16,10.2,10.47,,,Completed,,,,,,,,,,,Chhoeun Ratana,17-Sep-16,Chhorn Chanthy,20-Sep-16,Yes,,,,Socheat,4-Oct-16,Yes,Yes,17-Sep-16,5,1985,31,Buddhist,,Lower Secondary (7–9),,Married or living together,Primary (1 - 6),,8,1,7,1,Protected dug well,,In own yard/plot,,"Yes, always",0,0,0,Yes,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to septic ta,,Observed,Yes,,,0,,Put /rinsed into toilet or latri,,No,Yes,Yes,Yes,Yes,0,0,Yes,Yes,0,0,Wood,,Cement tiles,,Metal,,Cement,,2,0,Yes,Yes,0,Yes,Yes,0,0
P1_V424_1097,P1,V424,Pursat,Bakan,Ta Lou,1097,Yes,2-Sep-16,17.1,17.4,,,Completed,,,,,,,,,,,Yong Vandy,2-Sep-16,Chhorn Chanthy,5-Sep-16,Yes,,,,Socheat,10-Sep-16,Yes,Yes,2-Sep-16,2,1986,28,Buddhist,,Lower Secondary (7–9),,Married or living together,Lower Secondary (7-9),,4,2,2,1,Rainwater,,In own dwelling,,"Yes, always",Yes,0,0,0,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to septic ta,,Observed,Yes,,,0,,Put /rinsed into toilet or latri,,No,0,0,0,Yes,0,0,0,0,0,0,Wood,,Wood planks,,Metal,,Wood planks / shingles,,0,0,Yes,0,0,0,0,0,0
P1_V371_0306,P1,V371,Pursat,Kandieng,Srae Sdok,306,Yes,31-Aug-16,10.51,11.24,,,Completed,,,,,,,,,,,Sok Menglong,31-Aug-16,Chhem Bunthy,31-Aug-16,Yes,,,,Socheat,11-Sep-16,Yes,Yes,31-Aug-16,1,1996,22,Buddhist,,Primary (1 – 6),,Married or living together,Primary (1 - 6),,10,5,5,1,Rainwater,,In own dwelling,,"Yes, always",Yes,0,0,0,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to septic ta,,Observed,Yes,,306,0,,Other,BURNING,No,Yes,0,Yes,Yes,0,0,0,0,Yes,Yes,Wood,,Wood planks,,Metal,,Metal,,0,0,0,Yes,0,0,0,0,0
P1_V422_1094,P1,V422,Pursat,Bakan,Ta Lou,1094,Yes,2-Sep-16,11.06,11.3,,,Completed,,,,,,,,,,,Chhay Leangchheng,2-Sep-16,Chhorn Chanthy,5-Sep-16,Yes,,,,Socheat,6-Sep-16,Yes,Yes,2-Sep-16,8,1993,24,Buddhist,,Primary (1 – 6),,Married or living together,Primary (1 - 6),,7,4,3,1,Tube well or borehole,,In own dwelling,,"Yes, always",0,0,0,0,0,Yes,0,0,,No,"Observed, mobile",Water is available,None,No facility / bush / field,,,,,,0,,Buried,,No,Yes,0,0,Yes,0,0,0,0,0,Yes,Wood,,Parquet or polished wood,,Metal,,Wood planks / shingles,,0,0,Yes,Yes,0,0,Yes,0,0
P2_V66_1589,P2,V66,Battambang,Koas Krala,Hab,1589,Yes,8-Sep-16,10.59,11.26,,,Completed,,,,,,,,,,,Chhuoy Socheat,8-Sep-16,Chhor Lyda,9-Sep-16,Yes,,,,Socheat,17-Sep-16,Yes,Yes,8-Sep-16,1,1982,34,Buddhist,,Primary (1 – 6),,Married or living together,Upper Secondary (10-12),,6,4,2,1,"Surface water (river, dam, lake,",,In own yard/plot,,"Yes, always",Yes,0,0,0,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to pit latri,,Observed,Yes,,1589,0,,Buried,,"Yes, observed card",Yes,0,Yes,Yes,0,0,0,0,0,0,Wood,,Earth / Sand / Clay,,Metal,,Metal,,1,0,Yes,Yes,0,0,0,0,0
P1_V423_1088,P1,V423,Pursat,Bakan,Ta Lou,1088,Yes,2-Sep-16,14.5,15.17,,,Completed,,,,,,,,,,,At Sokchan,2-Sep-16,Chhorn Chanthy,5-Sep-16,Yes,,,,Socheat,6-Sep-16,Yes,Yes,2-Sep-16,1,1989,27,Buddhist,,Upper Secondary (10–12),,Married or living together,Lower Secondary (7-9),,4,2,2,1,Bottled water,,In own dwelling,,No,0,0,0,0,0,0,0,0,,,"Observed, mobile",Water is not available,None,Flush or pour flush to septic ta,,Observed,Yes,,,Yes,1,Buried,,No,Yes,0,Yes,Yes,0,0,0,0,0,Yes,Wood,,Cement tiles,,Metal,,Wood planks / shingles,,1,0,0,Yes,Yes,0,Yes,0,0
P2_V65_1536,P2,V65,Battambang,Koas Krala,Hab,1536,Yes,8-Sep-16,12.1,12.3,,,Completed,,,,,,,,,,,Khat Chantrea,8-Sep-16,Chhor Lyda,9-Sep-16,Yes,,,,Socheat,20-Sep-16,Yes,Yes,8-Sep-16,6,1973,43,Buddhist,,Primary (1 – 6),,Married or living together,Lower Secondary (7-9),,8,4,4,1,"Surface water (river, dam, lake,",,Elsewhere,10,"Yes, always",0,Yes,0,0,0,Yes,0,0,,No,"Observed, fixed place",Water is available,None,Flush or pour flush to septic ta,,Observed,Yes,,1536,0,,Buried,,"Yes, observed card",Yes,Yes,Yes,Yes,0,0,0,0,0,0,Wood,,Cement,,Metal,,Cement blocks,,0,0,Yes,Yes,0,0,0,0,0
P1_V418_0107,P1,V418,Pursat,Bakan,Ta Lou,107,Yes,1-Sep-16,14.15,15,,,Completed,,,,,,,,,,,Phang Pinan,1-Sep-16,Chhor Lyda,5-Sep-16,Yes,,,,Vannak,9-Sep-16,Yes,Yes,1-Sep-16,4,1988,28,Buddhist,,Primary (1 – 6),,Married or living together,Primary (1 - 6),,5,3,2,1,Rainwater,,In own yard/plot,,"Yes, sometimes",Yes,0,0,0,0,0,0,0,,No,"Observed, fixed place",Water is available,None,Flush or pour flush to septic ta,,Observed,Yes,,,0,,Other,WASHING,No,0,0,Yes,Yes,0,0,0,0,Yes,Yes,Wood,,Parquet or polished wood,,Cement plank,,Wood planks / shingles,,0,0,Yes,Yes,0,0,0,0,0
P3_V135_4946,P3,V135,Siem Reap,Puok,Khnat,4946,Yes,16-Sep-16,12.07,12.43,,,Completed,,,,,,,,,,,Pok Sophea,16-Sep-16,Chhorn Chanthy,17-Sep-16,Yes,,,,Vannak,5-Oct-16,Yes,Yes,16-Sep-16,88,1954,64,Buddhist,,Lower Secondary (7–9),,Married or living together,Primary (1 - 6),,6,1,5,1,Tube well or borehole,,In own yard/plot,,"Yes, always",Yes,0,0,Yes,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to septic ta,,Observed,Yes,,4946,0,,Put /rinsed into toilet or latri,,No,Yes,Yes,Yes,Yes,0,0,Yes,0,0,0,Wood,,Cement,,Clay tiles,,Cement blocks,,2,Yes,Yes,Yes,0,0,0,0,0
P3_V76_3711,P3,V381,Siem Reap,Puok,Kaev Poar,3711,Yes,17-Sep-16,10.27,10.48,,,Completed,,,,,,,,,,,Hay Davann,17-Sep-16,Chhor Lyda,18-Sep-16,Yes,Oy Sreymom,28-Sep-16,Yes,Socheat,13-Oct-16,Yes,Yes,17-Sep-16,12,1991,24,Buddhist,,Upper Secondary (10–12),,Married or living together,Higher,,12,3,9,3,Unprotected dug well,,In own yard/plot,,"Yes, always",0,0,0,Yes,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to septic ta,,Observed,Yes,,3711,0,,Buried,,No,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Wood,,Ceramic tiles,,Clay tiles,,Cement blocks,,2,0,Yes,Yes,0,Yes,Yes,0,0
P1_V425_0536,P1,V425,Pursat,Bakan,Ta Lou,536,Yes,2-Sep-16,15.18,15.45,,,Completed,,,,,,,,,,,Sum Chaya,2-Sep-16,Chhorn Chanthy,3-Sep-16,Yes,,,,Vannak,8-Sep-16,Yes,Yes,2-Sep-16,4,1986,30,Buddhist,,Primary (1 – 6),,Divorced or separated,,,4,1,3,1,Tube well or borehole,,In own yard/plot,,No,0,0,0,0,0,0,0,0,,,"Observed, mobile",Water is available,None,Flush or pour flush to septic ta,,Observed,Yes,,,0,,Put /rinsed into toilet or latri,,No,Yes,0,Yes,Yes,0,0,0,0,0,0,Wood,,Wood planks,,Metal,,Wood planks / shingles,,0,0,Yes,Yes,0,0,0,0,0
P3_V321_3584,P3,V321,Siem Reap,Srei Snam,Slaeng Spean,3584,Yes,15-Sep-16,14.1,14.17,,,Completed,,,,,,,,,,,Neur Chanda,15-Sep-16,Chhem Bunthy,15-Sep-16,Yes,,,,Vannak,26-Sep-16,Yes,Yes,15-Sep-16,8,1997,20,Buddhist,,Primary (1 – 6),,Married or living together,Primary (1 - 6),,3,1,2,1,Rainwater,,In own dwelling,,"Yes, always",Yes,0,0,Yes,0,0,0,0,,No,"Observed, fixed place",Water is available,None,other,BURIED,,,,,0,,Other,WASHING,"Yes, observed card",0,Yes,0,Yes,0,0,0,0,0,Yes,Wood,,Cement,,Metal,,Wood planks / shingles,,0,0,0,0,0,0,0,0,0
P2_V69_1509,P2,V69,Battambang,Koas Krala,Hab,1509,Yes,8-Sep-16,11.33,12.1,,,Completed,,,,,,,,,,,Leng Sokny,8-Sep-16,Chhor Lyda,11-Sep-16,Yes,,,,Socheat,22-Sep-16,Yes,Yes,8-Sep-16,9,1992,24,Buddhist,,Primary (1 – 6),,Married or living together,Primary (1 - 6),,4,2,2,1,Rainwater,,In own yard/plot,,"Yes, always",Yes,0,0,Yes,0,0,0,0,,No,"Observed, fixed place",Water is not available,"Soap or detergent (bar, liquid,",Use another household’s latrine,,,,,,0,,Put /rinsed into toilet or latri,,No,0,0,0,Yes,0,0,0,0,0,Yes,Wood,,Cement,,Metal,,Bricks,,0,0,0,Yes,0,0,0,0,0
P2_V66_1505,P2,V66,Battambang,Koas Krala,Hab,1505,Yes,8-Sep-16,12.5,13.08,,,Completed,,,,,,,,,,,Chhuoy Socheat,8-Sep-16,Chhor Lyda,9-Sep-16,Yes,Oy Sreymom,10-Sep-16,Yes,Socheat,8-Oct-16,Yes,Yes,8-Sep-16,4,1992,24,Buddhist,,Lower Secondary (7–9),,Married or living together,Don't know,,8,2,6,1,Rainwater,,In own yard/plot,,"Yes, always",Yes,0,0,0,0,0,0,0,,No,"Observed, fixed place",Water is available,None,Flush or pour flush to septic ta,,Observed,Yes,,1505,0,,Put /rinsed into toilet or latri,,"Yes, not observed card",Yes,Yes,Yes,Yes,0,0,0,0,0,0,Wood,,Parquet or polished wood,,Clay tiles,,Wood planks / shingles,,1,0,Yes,0,0,0,Yes,0,0
P2_V147_1762,P2,V147,Battambang,Moung Ruessei,Kakaoh,1762,Yes,7-Sep-16,15.45,16.11,,,Completed,,,,,,,,,,,Neur Chanda,7-Sep-16,Chhem Bunthy,7-Sep-16,Yes,Oy Sreymom,10-Sep-16,Yes,Socheat,16-Sep-16,Yes,Yes,7-Sep-16,7,1996,20,Buddhist,,Lower Secondary (7–9),,Married or living together,Upper Secondary (10-12),,6,2,4,1,Bottled water,,Elsewhere,5,"Yes, always",0,0,0,0,0,0,Yes,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Flush or pour flush to septic ta,,Observed,Yes,,1762,0,,Child used toilet or latrine,,No,Yes,Yes,Yes,Yes,0,0,Yes,0,0,0,LPG,,Parquet or polished wood,,Metal,,Wood planks / shingles,,1,0,0,Yes,0,0,Yes,0,0
P2_V88_3437,P2,V88,Battambang,Sangkae,Kampong Preang,3437,Yes,12-Sep-16,11.06,11.2,,,Completed,,,,,,,,,,,Cheat Chansolinda,12-Sep-16,Chhem Bunthy,12-Sep-16,Yes,,,,Vannak,24-Sep-16,Yes,Yes,12-Sep-16,1,1988,28,Buddhist,,Primary (1 – 6),,Married or living together,Lower Secondary (7-9),,5,1,4,1,Rainwater,,In own yard/plot,,No,0,0,0,0,0,0,0,0,,,"Observed, fixed place",Water is available,None,Use another household’s latrine,,,,,,0,,Buried,,No,Yes,Yes,0,0,0,0,0,0,Yes,0,Charcoal,,Cement,,Metal,,Wood planks / shingles,,1,0,0,Yes,0,0,0,0,0
P3_V210_5267,P3,V210,Siem Reap,Puok,Prey Chruk,5267,Yes,15-Sep-16,11.46,12.2,,,Completed,,,,,,,,,,,Leng Sokny,15-Sep-16,Chhor Lyda,16-Sep-16,Yes,,,,Vannak,28-Sep-16,Yes,Yes,15-Sep-16,5,1993,26,Buddhist,,Lower Secondary (7–9),,Married or living together,Primary (1 - 6),,9,5,4,1,Rainwater,,In own yard/plot,,"Yes, always",Yes,0,0,0,0,0,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Use another household’s latrine,,,,,,0,,Other,WASHING,No,Yes,0,Yes,0,0,0,0,0,Yes,0,Wood,,Parquet or polished wood,,Clay tiles,,Wood planks / shingles,,1,0,0,Yes,0,0,0,0,0
P1_V104_0591,P1,V104,Pursat,Kandieng,Kanhchor,591,Yes,30-Aug-16,14.45,15.2,,,Completed,,,,,,,,,,,Am Sa Em,30-Aug-16,Ong Seyha,30-Aug-16,Yes,Oy Sreymom,31-Aug-16,Yes,Socheat,7-Sep-16,Yes,Yes,30-Aug-16,6,1996,18,Moslim,,Lower Secondary (7–9),,Married or living together,Primary (1 - 6),,4,1,3,1,Unprotected dug well,,Elsewhere,60,"Yes, sometimes",0,0,0,0,0,Yes,0,0,,No,"Observed, fixed place",Water is available,"Soap or detergent (bar, liquid,",Use another household’s latrine,,,,,,0,,Left in the open,,No,Yes,0,0,Yes,0,0,0,0,0,0,Wood,,Parquet or polished wood,,Clay tiles,,Wood planks / shingles,,0,0,0,0,0,0,0,0,0
